ID,Race,Age,Sex,HS_GPA,ACT,ACT_ENG,ACT_MATH,ACT_READ,ACT_SCI,MAJOR_CODE,Stype,Hours
5393,White,31,Male,3.1,NA,NA,NA,NA,NA,105,C,2
8345,White,32,Female,2.93,26,26,24,25,25,86,C,11
7635,Black,30,Male,2.57,NA,NA,NA,NA,NA,111,C,15
3889,Black,27,Female,2.59,18,16,20,17,19,107,C,13
6015,White,30,Female,2.84,25,23,25,26,28,14,C,14
6407,White,19,Male,3.79,32,31,30,33,33,29,C,2
7404,Hispanic,19,Female,3.74,NA,NA,NA,NA,NA,111,C,15
6502,Hispanic,31,Female,3.34,17,20,19,16,15,24,C,14
861,White,33,Female,2.88,NA,NA,NA,NA,NA,43,C,15
8437,White,28,Male,2.82,22,24,21,19,21,50,C,18
7142,White,33,Male,2.85,NA,NA,NA,NA,NA,99,C,14
5755,White,26,Male,3.04,20,19,19,22,22,43,C,2
3542,Native,24,Female,3.94,20,19,19,18,19,86,C,2
3384,White,26,Female,3.53,18,19,18,20,19,106,C,15
7929,White,27,Male,3.26,NA,NA,NA,NA,NA,30,C,6
7582,White,34,Male,3.31,NA,NA,NA,NA,NA,107,C,15
5920,White,28,Female,3.53,NA,NA,NA,NA,NA,43,C,12
7439,Asian,22,Male,3.77,29,26,28,28,28,69,C,15
7688,Black,35,Male,3.64,21,21,21,21,20,30,C,15
3895,White,18,Male,3.37,22,21,22,23,23,29,C,13
267,White,27,Male,2.83,NA,NA,NA,NA,NA,1,C,16
7714,White,20,Male,3.6,24,27,22,22,25,121,C,18
7493,White,28,Female,2.93,18,19,16,18,18,107,C,9
7095,White,30,Male,3.65,NA,NA,NA,NA,NA,1,C,14
101,Black,21,Male,3.97,NA,NA,NA,NA,NA,98,C,14
5482,Hispanic,22,Male,3.15,NA,NA,NA,NA,NA,88,C,16
3816,Hispanic,22,Female,3.51,21,21,19,22,20,16,C,2
6610,White,19,Female,3.56,20,21,20,20,19,48,C,16
4922,Bi-Racial,25,Male,2.3,18,17,20,22,17,5,C,13
2486,White,22,Male,3.32,NA,NA,NA,NA,NA,107,C,15
6503,White,33,Female,3.31,27,27,29,27,26,85,C,12
838,Black,21,Female,3.62,NA,NA,NA,NA,NA,43,C,15
2884,Black,30,Female,3.08,NA,NA,NA,NA,NA,22,C,15
4162,White,29,Female,3.6,16,14,15,15,18,9,C,14
3052,White,23,Male,3.98,21,21,23,22,22,100,C,13
4841,White,21,Male,1.7,19,22,18,20,20,107,C,14
1929,White,25,Female,3.87,33,34,33,33,34,74,C,12
4394,Bi-Racial,20,Female,3.93,NA,NA,NA,NA,NA,14,C,14
4017,Asian,24,Male,3.57,18,17,18,15,18,107,C,16
3338,Hispanic,18,Female,3.23,20,22,22,19,22,114,C,12
7028,White,27,Female,3.52,21,20,20,19,20,33,C,16
8018,White,18,Female,3.2,NA,NA,NA,NA,NA,55,C,15
8823,White,30,Female,3.43,NA,NA,NA,NA,NA,17,C,16
3675,White,18,Male,3.65,21,21,20,20,20,29,C,13
2248,White,19,Male,3.56,17,18,17,20,17,50,C,2
5365,White,33,Male,3.16,NA,NA,NA,NA,NA,98,C,16
2405,White,28,Female,2.73,20,22,19,18,20,107,C,2
311,Black,24,Female,3.09,NA,NA,NA,NA,NA,107,C,18
1039,White,30,Male,3.84,NA,NA,NA,NA,NA,15,C,16
6290,Black,22,Female,3.38,22,21,22,23,19,1,C,12
6072,White,19,Male,3.46,25,27,28,24,25,106,C,12
7389,White,20,Male,2.81,20,21,22,22,21,59,C,14
4101,White,33,Female,3.22,19,20,16,18,16,5,C,17
5807,Asian,19,Female,2.88,22,21,23,23,22,3,C,16
3909,White,19,Male,2.15,NA,NA,NA,NA,NA,86,C,16
5813,Asian,22,Female,2.63,NA,NA,NA,NA,NA,31,C,15
1803,White,27,Male,3.7,NA,NA,NA,NA,NA,107,C,18
6667,Asian,20,Female,3.18,25,25,26,25,24,21,C,7
3464,White,33,Male,2.68,23,25,23,22,27,111,C,18
2312,White,29,Female,3.29,27,27,27,26,28,114,C,17
7158,Asian,19,Female,3.51,20,19,20,21,20,54,C,16
6999,White,22,Male,2.81,19,21,19,19,20,105,C,6
8495,White,27,Female,3.79,NA,NA,NA,NA,NA,113,C,2
5673,White,24,Male,2.65,18,19,18,20,18,101,C,12
4957,Hispanic,27,Male,2.77,NA,NA,NA,NA,NA,106,C,15
8533,White,18,Male,2.47,27,29,25,24,26,5,C,7
2180,White,26,Male,3.51,22,20,21,23,23,32,C,14
6107,White,24,Male,3.56,NA,NA,NA,NA,NA,104,C,16
7402,White,24,Male,3.72,18,19,21,18,19,104,C,16
2751,Asian,32,Male,3.58,19,17,19,18,19,11,C,3
6370,White,27,Male,3.31,21,21,21,22,23,21,C,14
4176,White,34,Female,3.01,20,19,20,21,20,89,C,15
274,White,30,Female,2.3,25,26,24,23,23,23,C,13
6830,Hispanic,33,Female,3.7,20,18,20,20,21,22,C,17
3877,Hispanic,26,Female,2.58,18,18,19,15,16,104,C,13
37,Hispanic,18,Male,2.64,NA,NA,NA,NA,NA,22,C,12
417,White,31,Female,3.91,20,20,22,17,21,1,C,8
4365,Hispanic,35,Male,3.08,NA,NA,NA,NA,NA,40,C,17
7044,Black,28,Female,2.81,28,29,26,27,26,111,C,6
8876,White,30,Male,3.98,NA,NA,NA,NA,NA,1,C,18
2398,White,34,Female,3.72,23,22,26,26,22,103,C,14
3473,White,23,Male,3.89,31,33,31,33,33,1,C,2
406,White,34,Female,3.57,18,19,17,20,17,63,C,15
5603,White,31,Female,3.19,24,24,23,24,23,111,C,13
356,White,29,Female,3.92,24,24,24,24,24,1,C,14.5
1158,Black,25,Male,3.49,19,17,20,17,19,1,C,16
1594,White,31,Female,2.69,23,22,24,24,23,60,C,12
5899,White,34,Female,4,22,24,22,20,23,1,C,3
5115,White,28,Female,3.93,30,31,30,30,33,19,C,12
1568,White,28,Female,2.58,NA,NA,NA,NA,NA,107,C,15
8711,White,29,Male,3.65,25,23,27,24,25,100,C,6
617,Black,25,Female,2.41,NA,NA,NA,NA,NA,21,C,15
1169,White,25,Female,2.25,23,22,24,21,22,1,C,3
6562,White,30,Female,2.92,NA,NA,NA,NA,NA,106,C,17
1295,White,33,Male,3.22,23,21,21,24,22,9,C,9
3136,White,23,Female,2.61,21,22,19,20,20,39,C,14
2662,Black,31,Female,2.51,26,25,26,25,24,19,C,17.5
4809,White,33,Female,3.27,NA,NA,NA,NA,NA,31,C,12
6813,White,20,Female,3.6,NA,NA,NA,NA,NA,1,C,16
4587,White,19,Female,3.75,23,24,23,25,19,99,C,16
2492,White,32,Female,3.63,33,32,35,36,33,89,C,17
4905,Black,24,Male,3.25,30,30,28,29,30,15,C,6
753,White,24,Male,3.57,NA,NA,NA,NA,NA,69,C,15
853,White,31,Male,3.19,18,18,16,17,16,69,C,3
144,Asian,34,Female,2.88,28,27,29,27,27,46,C,18
8199,White,27,Female,2.68,22,25,21,21,21,54,C,15
5240,Hispanic,32,Male,3.58,26,26,30,26,26,50,C,16
3915,White,23,Male,3.02,19,20,17,18,18,22,C,15
5936,White,30,Female,3.04,17,17,17,15,18,5,C,9
3730,White,29,Female,3.41,24,23,24,24,26,1,C,18.5
1733,White,32,Female,2.77,30,29,27,30,30,86,C,7
3490,White,29,Male,3.02,26,24,26,26,27,89,C,15
5281,Black,27,Male,2.98,26,25,23,29,28,85,C,12
7100,Hispanic,28,Male,3.54,16,16,14,14,17,88,C,18
1191,White,23,Male,2.96,21,21,21,20,20,98,C,12
6412,Hispanic,33,Female,2.97,26,26,29,27,24,109,C,16
3654,White,28,Male,2.81,20,23,19,20,21,98,C,15
2479,White,19,Male,3.5,27,28,28,26,26,106,C,9
1084,White,29,Male,3.65,25,26,26,25,27,3,C,13
223,White,29,Female,2.85,22,21,22,23,21,4,C,14
3164,White,28,Female,3.47,19,21,21,20,17,105,C,2
6181,Black,21,Female,3.4,25,27,27,22,28,109,C,13
1072,White,25,Male,2.75,22,24,21,21,24,101,C,3
7364,Black,32,Male,3.75,15,15,14,14,14,93,C,15
4906,White,23,Male,2.54,21,24,22,20,22,33,C,16
170,White,31,Female,3.68,19,22,17,21,19,5,C,15
3369,White,35,Male,3.46,22,20,19,22,20,29,C,16
1369,White,22,Male,3.23,21,21,23,23,22,33,C,12
3451,White,33,Male,3.29,22,22,20,21,23,55,C,2
5721,Black,20,Female,3.11,20,20,21,22,18,29,C,15
2129,White,35,Female,3.67,17,16,15,16,15,39,C,15
3242,Hispanic,18,Male,3.58,18,19,16,15,20,105,C,13
8909,White,32,Male,3.19,NA,NA,NA,NA,NA,16,C,15
933,White,29,Female,2.49,13,13,14,13,11,79,C,12
3244,White,35,Female,3.49,21,22,22,20,21,89,C,14
6038,White,23,Male,3.69,23,22,23,24,21,100,C,18
8119,White,22,Female,3.28,NA,NA,NA,NA,NA,100,C,17
1935,White,31,Female,2.84,16,16,16,16,15,10,C,15
3469,Hispanic,32,Female,2.65,NA,NA,NA,NA,NA,29,C,17
1702,Other,34,Female,3.17,26,26,24,23,29,86,C,3
2197,Hispanic,30,Male,3.57,22,24,20,21,20,33,C,15.5
3005,Black,23,Female,3.39,NA,NA,NA,NA,NA,104,C,15
1526,Black,32,Male,3.24,23,23,22,22,21,4,C,15
3523,White,21,Male,3.63,29,28,27,28,29,14,C,15
5561,White,35,Female,3.01,24,24,24,27,24,108,C,15
8626,Asian,24,Male,3.22,14,17,12,14,15,75,C,16
602,White,32,Female,3.43,21,19,19,19,18,5,C,16
3318,White,24,Male,3.66,NA,NA,NA,NA,NA,46,C,6
8683,White,26,Female,3.59,NA,NA,NA,NA,NA,86,C,15
2445,White,19,Female,2.84,NA,NA,NA,NA,NA,5,C,3
7854,Hispanic,19,Male,3.63,26,27,28,23,23,25,C,15
8406,Black,29,Male,2.9,22,21,22,22,21,33,C,12
314,Hispanic,28,Female,3.52,22,21,22,22,23,108,C,15
6537,White,23,Male,3.13,26,27,24,24,26,32,C,14
6544,Hispanic,18,Female,3.34,27,28,26,30,27,43,C,15
8322,White,24,Male,3.5,21,20,21,21,21,5,C,16
8935,White,20,Male,3.54,18,19,19,18,17,89,C,13
2112,White,26,Male,2.6,21,19,20,19,20,22,C,12
2540,White,18,Male,3.26,25,24,26,26,23,107,C,16
5718,White,30,Female,3.22,18,18,19,18,17,32,C,2
360,White,28,Male,2.91,NA,NA,NA,NA,NA,31,C,13
8146,White,21,Female,3.73,24,25,22,24,24,5,C,13
2876,White,29,Female,3.71,NA,NA,NA,NA,NA,1,C,6
6378,White,21,Female,3.52,24,24,23,23,23,16,C,17
8602,White,28,Female,2.96,23,21,24,24,21,74,C,16
6616,White,19,Male,3.79,NA,NA,NA,NA,NA,75,C,15
3742,Hispanic,19,Female,2.59,23,22,23,24,23,20,C,15
284,Asian,21,Female,2.68,NA,NA,NA,NA,NA,1,C,15
3252,Asian,30,Male,1.96,23,22,24,23,21,1,C,17
1974,Hispanic,33,Male,3.46,23,24,23,25,22,31,C,12
8234,White,34,Female,3.77,17,18,16,16,17,100,C,13
4009,White,28,Female,3.22,28,29,30,29,29,1,C,16
1728,White,31,Male,3.87,21,20,21,20,22,31,C,9
7377,Hispanic,31,Female,3.25,23,21,23,23,24,115,C,15
4214,Hispanic,27,Female,3.09,21,20,21,24,21,55,C,15
7676,White,29,Male,3.48,NA,NA,NA,NA,NA,50,C,12
629,Hispanic,19,Female,2.3,23,24,26,22,24,50,C,10
3396,White,31,Male,3.33,NA,NA,NA,NA,NA,30,C,13
6496,White,28,Female,3.18,21,20,22,19,22,33,C,16
7367,Asian,22,Male,2.98,16,17,15,17,16,1,C,15
7636,White,34,Female,3.54,17,21,16,17,19,63,C,13
7074,White,20,Male,3.46,NA,NA,NA,NA,NA,5,C,19
5146,White,21,Female,3.78,NA,NA,NA,NA,NA,99,C,16
3351,White,29,Male,3.7,NA,NA,NA,NA,NA,21,C,6
755,White,19,Male,2,22,23,23,19,23,29,C,12
4481,White,24,Male,3.28,21,19,21,24,21,31,C,16
6374,Black,27,Male,3.61,NA,NA,NA,NA,NA,87,C,2
1626,Black,33,Male,3.75,20,18,19,18,22,5,C,6
2947,White,33,Male,3.04,NA,NA,NA,NA,NA,29,C,8
3100,White,27,Male,2.53,23,24,24,23,22,75,C,13
2411,White,20,Male,3.15,28,28,28,25,29,5,C,17
8161,Black,31,Male,2.63,NA,NA,NA,NA,NA,108,C,15
2948,White,24,Male,2.85,NA,NA,NA,NA,NA,22,C,13
3842,White,32,Female,3.57,23,20,21,23,26,108,C,17
521,White,28,Male,3.47,23,24,24,22,23,100,C,15
7811,White,34,Female,3.36,29,29,28,29,28,32,C,14
7488,White,28,Female,2.91,NA,NA,NA,NA,NA,1,C,15
1972,White,21,Male,3.35,28,28,28,28,29,33,C,12
2124,Bi-Racial,32,Male,2.92,18,18,19,20,19,4,C,16
6205,Hispanic,29,Male,3.05,NA,NA,NA,NA,NA,14,C,15
1732,Hispanic,35,Female,2.94,NA,NA,NA,NA,NA,31,C,14
5841,White,35,Male,3.7,23,27,21,23,23,40,C,12
1448,White,27,Male,2.68,19,19,17,18,19,5,C,12
6533,White,25,Male,3.6,NA,NA,NA,NA,NA,18,C,17
547,White,21,Female,3.51,19,19,21,16,20,40,C,18.5
7711,Hispanic,32,Female,2.13,NA,NA,NA,NA,NA,46,C,14
3495,Hispanic,30,Male,3.87,27,28,31,27,28,26,C,14
7737,White,30,Male,3.48,NA,NA,NA,NA,NA,87,C,15
6538,Hispanic,35,Male,3.15,21,21,21,22,22,77,C,14
2435,White,32,Female,2.86,20,20,21,18,20,8,C,15
7096,Hispanic,29,Male,3.52,NA,NA,NA,NA,NA,15,C,7
5261,Black,20,Female,3.74,NA,NA,NA,NA,NA,86,C,3
3927,White,34,Female,3.28,NA,NA,NA,NA,NA,104,C,10
7926,White,30,Male,3.03,30,28,30,30,28,40,C,16
732,White,22,Male,3.2,NA,NA,NA,NA,NA,1,C,15
7189,White,29,Male,3.61,19,18,20,19,15,21,C,10
7463,White,27,Female,2.34,23,24,24,23,22,85,C,3
5387,White,28,Male,3.51,21,23,18,21,20,1,C,3
5764,Hispanic,19,Male,3.42,28,28,27,25,27,114,C,18
8790,Bi-Racial,25,Male,3.98,NA,NA,NA,NA,NA,104,C,16
2260,Bi-Racial,20,Female,1.99,21,23,21,19,22,1,C,16
3547,White,31,Male,3.35,19,21,20,19,19,19,C,15
5402,White,24,Male,3.86,23,23,19,23,24,86,C,12
4033,White,21,Female,3.59,25,25,25,25,26,55,C,12
7408,White,24,Female,2.82,21,23,22,22,22,1,C,18
5962,Hispanic,28,Male,3.67,19,19,19,18,18,31,C,15
8616,White,24,Female,3.64,25,24,26,22,26,22,C,18
4909,White,28,Female,3.18,NA,NA,NA,NA,NA,29,C,14
5101,White,33,Male,3.03,NA,NA,NA,NA,NA,63,C,2
4866,Black,35,Female,2.66,21,19,22,19,23,22,C,15
655,White,25,Female,3.81,21,22,24,19,20,22,C,5
268,White,20,Male,3.33,20,21,18,21,20,74,C,15
944,White,31,Male,2.66,31,33,30,31,31,43,C,15
1395,Black,28,Female,3.03,NA,NA,NA,NA,NA,1,C,14
8868,White,19,Male,2.65,25,24,28,23,25,31,C,6
5341,White,25,Female,3.67,19,19,19,18,21,5,C,14
1652,White,20,Male,3.1,28,27,26,26,29,1,C,15
3194,Hispanic,27,Female,3.91,NA,NA,NA,NA,NA,15,C,14
6335,White,35,Female,3.6,NA,NA,NA,NA,NA,22,C,16
8861,White,32,Male,3.27,NA,NA,NA,NA,NA,59,C,9
8435,White,32,Female,3.58,21,21,20,18,20,3,C,12
1930,Hispanic,22,Male,3.81,NA,NA,NA,NA,NA,117,C,13
5129,White,33,Female,2.87,25,26,27,25,24,18,C,17
1446,Asian,27,Female,3.89,17,16,17,18,16,122,C,17.5
3734,White,30,Female,3.79,NA,NA,NA,NA,NA,40,C,9
2108,Hispanic,30,Male,3.72,26,24,28,24,25,71,C,12
3954,White,31,Male,3.92,22,24,23,22,23,19,C,15
2192,Hispanic,35,Female,2.35,NA,NA,NA,NA,NA,5,C,3
7880,White,28,Male,2.43,20,21,21,16,20,85,C,13
2861,Black,29,Male,3.65,25,26,26,25,25,4,C,15
5552,White,25,Male,3.09,21,21,22,19,22,32,C,16
4366,White,20,Male,3.31,18,18,19,17,19,50,C,15
4510,White,35,Male,3.29,18,17,16,18,19,20,C,11
5219,Hispanic,18,Male,3.1,NA,NA,NA,NA,NA,104,C,12
6770,White,34,Male,3.48,24,23,25,22,25,108,C,15
564,White,24,Male,2.94,19,20,17,20,20,107,C,4
5468,Black,19,Male,3.36,NA,NA,NA,NA,NA,14,C,12
8239,White,19,Female,3.97,NA,NA,NA,NA,NA,32,C,15
5698,White,24,Male,3.38,22,21,21,22,21,22,C,1
4843,Black,28,Male,3.36,22,22,22,25,21,4,C,13
8117,White,26,Female,3.28,16,16,14,16,16,95,C,15
863,White,34,Female,3.19,25,25,24,27,24,1,C,15
7910,Black,18,Female,3.06,28,29,29,26,28,5,C,6
7305,White,32,Male,3.94,NA,NA,NA,NA,NA,20,C,13
1561,Hispanic,31,Male,3.31,21,21,23,19,21,46,C,13
5632,White,24,Male,2.93,NA,NA,NA,NA,NA,5,C,17
193,White,18,Male,2.51,NA,NA,NA,NA,NA,122,C,3
7433,Black,27,Male,3.38,NA,NA,NA,NA,NA,22,C,12
3171,White,22,Male,3.39,22,25,24,21,21,5,C,13
7650,Black,30,Male,2.28,NA,NA,NA,NA,NA,42,C,16
4030,Asian,29,Female,3.18,NA,NA,NA,NA,NA,89,C,18
6278,White,30,Male,2.98,18,16,17,18,17,29,C,12
110,White,35,Male,2.54,NA,NA,NA,NA,NA,1,C,12
358,Asian,23,Female,3.24,20,20,20,22,21,22,C,12
6311,White,18,Male,3.64,NA,NA,NA,NA,NA,88,C,15
8764,White,28,Female,3.32,18,16,14,19,19,31,C,12
298,White,21,Female,3.46,NA,NA,NA,NA,NA,14,C,12
7036,Black,35,Female,2.69,21,22,19,21,20,1,C,14
8512,Bi-Racial,18,Female,3.77,NA,NA,NA,NA,NA,1,C,15
4871,Hispanic,28,Female,2.62,31,31,33,33,31,103,C,12
8777,White,32,Male,3.31,NA,NA,NA,NA,NA,75,C,15
3209,White,21,Male,2.89,13,12,14,14,14,115,C,12
7708,White,32,Male,3.37,NA,NA,NA,NA,NA,107,C,3
5080,Hispanic,35,Male,3.57,21,21,19,20,22,108,C,16
3044,Hispanic,22,Female,3.43,16,17,16,15,18,30,C,15
4762,White,29,Female,3.86,23,24,24,22,23,64,C,3
2846,White,29,Male,3.89,NA,NA,NA,NA,NA,100,C,12
7414,Hispanic,25,Male,3.57,NA,NA,NA,NA,NA,88,C,7
6911,White,22,Male,3.08,23,23,24,23,24,85,C,9
2908,Hispanic,28,Male,2.19,17,18,17,18,16,122,C,14
5832,White,27,Male,3.47,23,25,25,22,23,104,C,13
2660,White,30,Male,3.28,25,26,27,24,23,50,C,16
3567,Hispanic,20,Male,2.74,34,35,31,36,31,43,T,2
7178,White,32,Female,3.84,18,17,16,18,16,1,T,12
2078,Black,30,Male,2.85,21,21,19,21,21,1,T,12
2668,Black,34,Male,2.18,22,21,22,19,19,22,T,3
3841,White,24,Male,2.54,19,19,18,18,19,75,T,15
4712,White,33,Male,2.84,NA,NA,NA,NA,NA,105,T,13
808,Hispanic,32,Male,3.21,22,21,26,21,24,5,T,12
6364,Black,23,Female,3.01,21,21,21,23,23,107,T,9
1844,White,24,Female,2.3,25,25,24,28,26,89,T,15
6210,Asian,23,Male,3.53,NA,NA,NA,NA,NA,50,T,16
8561,White,26,Male,3.4,NA,NA,NA,NA,NA,17,T,14
2907,Hispanic,20,Male,2.98,18,19,19,18,18,58,T,6
3658,Black,19,Male,3.33,NA,NA,NA,NA,NA,85,T,16
1881,White,24,Male,3.37,NA,NA,NA,NA,NA,104,T,14
5047,White,31,Female,3.12,20,18,20,20,21,8,T,17
2568,White,20,Female,2.57,19,21,20,20,20,104,T,8
377,Hispanic,22,Female,3.19,NA,NA,NA,NA,NA,107,T,15
2598,White,32,Male,3.04,20,20,20,21,19,21,T,15
5513,White,24,Female,2.34,18,18,18,19,16,22,T,16
4735,White,19,Male,3.37,28,27,26,30,29,87,T,15
2059,Hispanic,27,Male,2.75,27,26,27,29,28,98,T,16
8713,Hispanic,33,Female,3.3,33,36,32,34,32,1,T,15
2844,Black,28,Female,3.72,NA,NA,NA,NA,NA,41,T,12
3103,White,21,Female,2.18,NA,NA,NA,NA,NA,85,T,15
2825,White,19,Female,3.35,23,23,24,24,23,100,T,14
5385,White,24,Male,3.42,21,22,21,21,21,29,T,12
8830,Hispanic,20,Male,3.54,14,13,14,13,13,49,T,12
1060,Black,28,Female,3.61,NA,NA,NA,NA,NA,69,T,15
7538,White,19,Female,3.21,NA,NA,NA,NA,NA,22,T,16
7733,White,27,Male,2.66,NA,NA,NA,NA,NA,87,T,9
4291,White,21,Male,3.32,NA,NA,NA,NA,NA,22,T,15
3557,White,32,Female,3.83,22,22,22,22,22,1,T,12
4428,White,31,Female,3.63,NA,NA,NA,NA,NA,5,T,17
4448,Hispanic,26,Male,2.88,NA,NA,NA,NA,NA,1,T,6
8182,White,29,Female,3.46,NA,NA,NA,NA,NA,50,T,15
713,White,32,Female,3.38,NA,NA,NA,NA,NA,50,T,15
3847,White,29,Male,3.95,21,22,22,22,17,83,T,3
1343,White,24,Male,2.28,NA,NA,NA,NA,NA,8,T,15
6212,White,24,Male,3.21,27,27,28,27,26,24,T,7
2221,White,21,Female,3.08,17,21,15,15,16,31,T,15.5
3980,White,31,Female,3.46,21,20,21,20,22,5,T,15
6235,Hispanic,22,Male,3.97,17,15,16,17,17,32,T,6
7980,Black,32,Male,3.34,NA,NA,NA,NA,NA,14,T,12
205,White,34,Male,3.64,15,17,14,18,16,5,T,16
7322,White,27,Female,2.56,19,16,18,19,18,1,T,9
151,White,22,Male,3.09,NA,NA,NA,NA,NA,1,T,4
5542,Hispanic,31,Male,3.86,NA,NA,NA,NA,NA,116,T,6
7610,White,26,Male,2.92,NA,NA,NA,NA,NA,29,T,15
2693,White,33,Female,3.57,29,32,28,30,29,107,T,16
266,White,30,Male,3.45,NA,NA,NA,NA,NA,89,T,15
6706,White,22,Female,3.91,29,30,28,27,26,100,T,6
7221,White,25,Female,3.75,NA,NA,NA,NA,NA,69,T,12
7625,White,21,Male,3.8,21,20,22,20,21,5,T,13
8538,Black,21,Female,3.93,NA,NA,NA,NA,NA,79,T,14
4971,Hispanic,27,Male,2.54,25,23,25,27,24,90,T,16
6793,White,31,Male,3.65,21,20,22,22,22,1,T,18
2773,Bi-Racial,31,Male,2.26,21,21,21,19,20,89,T,17
20,White,20,Female,3.57,25,24,23,29,21,43,T,14
8857,White,31,Female,3.25,26,26,25,24,28,5,T,15
812,White,30,Male,2.65,NA,NA,NA,NA,NA,5,T,3
4276,Hispanic,24,Female,3.16,NA,NA,NA,NA,NA,114,T,6
2161,Hispanic,24,Female,3.14,33,32,32,32,33,122,T,15
1588,White,35,Female,3.44,NA,NA,NA,NA,NA,104,T,15
6425,White,34,Male,2.85,17,17,19,16,18,30,T,14
1319,White,25,Female,3.39,21,21,19,21,19,31,T,6
535,White,33,Male,3.9,26,26,27,26,27,69,T,18
5376,Hispanic,33,Male,3.68,28,28,29,28,27,107,T,18
3297,White,26,Female,2.85,21,22,20,24,21,1,T,17
4399,Black,32,Female,2.87,28,26,28,26,30,8,T,15
731,Native,31,Male,3.31,NA,NA,NA,NA,NA,1,T,3
4851,White,29,Female,2.6,21,21,21,21,21,31,T,15
2759,White,18,Female,3.16,28,26,26,29,26,8,T,16
3039,White,31,Male,3.5,NA,NA,NA,NA,NA,10,T,16
7223,Bi-Racial,30,Female,3.46,NA,NA,NA,NA,NA,86,T,3
859,White,34,Female,3.58,24,26,23,22,26,29,T,16
7921,White,18,Female,3.04,NA,NA,NA,NA,NA,109,T,12
2222,Black,21,Male,3.29,19,17,17,17,20,75,T,13
2269,Black,21,Female,3.42,24,24,27,25,25,8,T,15
5551,Hawaiian,24,Female,2.71,20,18,19,21,20,22,T,12
2856,Bi-Racial,24,Female,3.66,17,17,15,18,18,26,T,12
4453,Black,31,Male,3.89,24,24,23,23,21,71,T,15
548,White,35,Male,3.32,19,16,20,18,21,29,T,14
5887,White,33,Male,3.81,NA,NA,NA,NA,NA,50,T,13
5025,Asian,32,Female,2.92,NA,NA,NA,NA,NA,32,T,13
3131,White,21,Female,3.58,NA,NA,NA,NA,NA,108,T,12
6355,White,27,Male,2.92,20,22,19,22,19,5,T,13
3154,White,19,Male,3.53,17,19,15,17,16,86,T,15
4087,Hispanic,23,Male,3.49,26,25,28,27,27,5,T,17
3222,White,28,Female,3.09,24,21,24,22,25,1,T,15
2052,White,22,Male,3.65,22,22,22,22,22,29,T,13
99,Black,31,Male,3.77,20,22,21,20,20,5,T,10
2429,White,29,Female,3.33,NA,NA,NA,NA,NA,29,T,15
4478,Black,18,Female,3.03,NA,NA,NA,NA,NA,75,T,14
3930,White,22,Male,3.23,15,14,14,16,17,57,T,15
970,Hispanic,24,Male,2.98,27,28,26,24,25,1,T,15
5262,White,31,Male,3.73,25,25,27,23,24,71,T,12
13,White,23,Female,3.18,22,21,24,23,21,87,T,15
3129,White,35,Female,3,16,17,17,17,15,5,T,12
2491,White,24,Male,3.43,21,21,21,21,21,77,T,17
7940,White,30,Female,3.63,NA,NA,NA,NA,NA,29,T,12
4250,Black,19,Male,2.44,NA,NA,NA,NA,NA,115,T,14
3008,Hispanic,18,Male,3.13,30,28,33,28,31,61,T,12
6309,White,34,Male,3.6,26,26,27,28,28,23,T,18
5228,Black,18,Male,3.54,21,22,19,22,24,50,T,13
2080,Black,25,Male,2.95,25,25,25,26,27,107,T,16
1786,White,23,Male,3.29,16,15,15,16,19,32,T,9
2494,White,18,Male,3.79,NA,NA,NA,NA,NA,39,T,16
2064,White,29,Female,2.73,20,21,18,18,22,1,T,11
3546,White,35,Female,3.45,17,17,19,15,15,18,T,15
4093,White,19,Female,2.71,21,21,18,21,20,32,T,15
8440,White,20,Male,3.47,NA,NA,NA,NA,NA,5,T,14
2283,Hispanic,33,Male,3.6,22,20,21,22,19,122,T,16
236,White,29,Female,2.34,24,24,25,24,24,82,T,13
8264,White,35,Male,3.47,16,18,16,16,18,76,T,17
8821,White,31,Male,2.87,NA,NA,NA,NA,NA,108,T,16
6771,White,24,Male,2.92,NA,NA,NA,NA,NA,23,T,16
925,White,19,Female,3.01,18,20,16,19,16,108,T,15
1386,White,32,Female,2.83,17,16,16,20,17,74,T,13
4954,Hispanic,20,Male,3.13,NA,NA,NA,NA,NA,98,T,16
1498,White,18,Female,3.81,NA,NA,NA,NA,NA,108,T,15
353,White,31,Male,3.16,23,25,24,23,23,22,T,15
2433,White,20,Male,3.78,NA,NA,NA,NA,NA,107,T,14
797,White,32,Female,3.13,22,23,21,23,23,107,T,6
2903,White,30,Male,2.76,23,22,25,24,24,72,T,3
2955,White,34,Female,3.11,NA,NA,NA,NA,NA,105,T,6
3649,White,21,Female,3.34,NA,NA,NA,NA,NA,5,T,12
7299,White,20,Male,3.72,NA,NA,NA,NA,NA,89,T,16
1502,White,22,Female,3.03,18,18,17,18,17,83,T,12
7527,White,32,Female,2.76,17,18,18,15,18,107,T,7
106,White,27,Male,2.91,NA,NA,NA,NA,NA,30,T,13
1401,White,34,Male,2.36,18,17,16,20,20,114,T,2
4177,White,24,Male,3.63,NA,NA,NA,NA,NA,89,T,13
7633,Black,19,Male,3.54,19,20,21,23,19,22,T,15
6956,Black,27,Male,2.76,20,21,21,20,18,116,T,15
2781,Hispanic,34,Female,3.08,22,18,21,23,22,100,T,15
1209,Hispanic,21,Male,3.64,17,19,18,17,16,5,T,13
