"ID","Race","Age","Sex","HS_GPA","ACT","ACT_ENG","ACT_MATH","ACT_READ","ACT_SCI","MAJOR_CODE","Stype","Hours"
"3002","Hispanic",18,"Female",3.41,19,18,19,16,18,"000033","C",15
"3003","Hispanic",32,"Female",3.02,27,26,25,26,25,"000031","D",13
"3004","Hispanic",32,"Female",3.71,24,23,24,21,22,"000004","D",2
"3005","Black",23,"Female",3.39,NA,NA,NA,NA,NA,"000104","S",15
"3006","White",25,"Female",3.93,24,24,27,25,26,"000112","C",17
"3007","White",19,"Female",1.89,21,23,21,21,20,"000078","C",16
"3008","Hispanic",18,"Male",3.13,30,28,33,28,31,"000061","M",12
"3009","Hawaiian",18,"Male",3.96,29,26,30,26,27,"000040","C",15
"3010","White",35,"Female",2.71,20,20,21,23,20,"000114","N",7
"3011","White",28,"Male",3.21,19,19,17,20,19,"000069","T",15
"3012","White",31,"Female",2.84,22,25,21,25,24,"000086","C",16
"3013","Hispanic",31,"Female",3.82,NA,NA,NA,NA,NA,"000031","C",13
"3014","Asian",22,"Male",3.98,NA,NA,NA,NA,NA,"000043","N",16
"3015","White",28,"Male",3.67,20,18,21,22,19,"000111","T",15
"3016","Bi-Racial",25,"Male",3.37,23,24,25,24,25,"000001","N",15
"3017","Hispanic",21,"Male",3.02,25,27,24,25,23,"000050","T",15
"3018","White",24,"Male",3.04,18,19,20,18,15,"000031","D",15
"3019","White",28,"Male",2.32,NA,NA,NA,NA,NA,"000031","C",2
"3020","Hispanic",28,"Male",3.24,14,14,14,13,13,"000019","C",3
"3021","Hispanic",22,"Male",3.11,26,27,25,28,26,"000105","N",15
"3022","White",18,"Male",2.93,22,19,24,20,21,"000022","T",15
"3023","White",19,"Female",3.24,NA,NA,NA,NA,NA,"000021","D",18
"3024","White",19,"Male",3.51,25,24,27,28,26,"000011","C",13
"3025","Hispanic",30,"Male",3.74,18,18,18,17,21,"000117","N",16
"3026","Hispanic",35,"Male",3.79,NA,NA,NA,NA,NA,"000107","T",16
"3027","White",24,"Female",3.51,NA,NA,NA,NA,NA,"000003","D",19
"3028","Black",32,"Male",2.63,NA,NA,NA,NA,NA,"000005","C",12
"3029","Hispanic",33,"Male",2.92,NA,NA,NA,NA,NA,"000016","M",18
"3030","White",25,"Male",2.57,18,18,16,16,22,"000083","C",12
"3031","White",23,"Female",3.16,NA,NA,NA,NA,NA,"000005","C",14
"3032","Hispanic",29,"Female",3.75,29,29,32,28,28,"000107","T",15
"3033","Hispanic",19,"Male",3.15,22,21,20,21,23,"000043","T",17
"3034","White",23,"Female",3.76,24,22,26,20,24,"000052","C",12
"3035","White",29,"Male",3.16,20,19,18,21,20,"000063","C",6
"3036","White",32,"Male",3.69,NA,NA,NA,NA,NA,"000031","D",17
"3037","Asian",25,"Male",3.17,24,25,25,25,23,"000001","T",13
"3038","White",24,"Female",3.46,25,26,25,22,26,"000043","R",15
"3039","White",31,"Male",3.5,NA,NA,NA,NA,NA,"000010","M",16
"3040","White",34,"Female",2.99,29,29,30,29,25,"000021","C",15
"3041","Hispanic",32,"Male",3.4,20,20,19,18,20,"000016","T",6
"3042","White",19,"Male",2.88,16,16,17,16,16,"000107","C",13
"3043","White",25,"Female",2.87,NA,NA,NA,NA,NA,"000089","T",14
"3044","Hispanic",22,"Female",3.43,16,17,16,15,18,"000030","C",15
"3045","White",29,"Male",3,27,24,27,26,27,"000107","N",16
"3046","Hispanic",19,"Female",3.44,NA,NA,NA,NA,NA,"000114","C",12
"3047","White",26,"Female",3.89,21,23,21,21,20,"000021","N",15
"3048","Asian",26,"Male",3,22,22,24,21,22,"000107","T",3
"3049","Black",24,"Female",3.74,20,18,18,22,23,"000001","D",12
"3050","White",18,"Male",2.43,25,24,26,25,26,"000032","D",18
"3051","White",29,"Male",3.25,22,19,23,19,20,"000016","T",14
"3052","White",23,"Male",3.98,21,21,23,22,22,"000100","C",13
"3053","White",23,"Male",3.43,24,21,23,25,24,"000021","C",13
"3054","Asian",18,"Female",3.59,22,20,21,22,23,"000119","T",12
"3055","White",23,"Male",3.58,18,18,20,14,18,"000001","T",12
"3056","White",21,"Male",3.38,22,22,22,24,23,"000031","N",6
"3057","Black",31,"Female",3.92,NA,NA,NA,NA,NA,"000044","T",14
"3058","Hispanic",25,"Female",3.89,NA,NA,NA,NA,NA,"000092","C",12
"3059","White",25,"Female",3.41,24,23,21,23,23,"000050","T",2
"3060","Black",33,"Male",3.12,24,28,25,22,23,"000031","C",14
"3061","White",19,"Male",3.03,24,24,22,21,24,"000001","D",11
"3062","White",29,"Male",3.6,31,30,28,30,30,"000033","D",17
"3063","White",33,"Female",3.38,26,24,26,27,24,"000031","S",8
"3064","White",35,"Male",2.9,23,23,24,21,22,"000108","N",15
"3065","White",21,"Male",3.32,22,20,22,22,23,"000111","T",15
"3066","White",27,"Female",3.65,21,20,21,22,22,"000029","N",15
"3067","Black",26,"Male",3.41,18,18,19,19,15,"000015","C",14
"3068","White",25,"Male",3.61,20,18,19,22,17,"000001","M",15
"3069","White",19,"Female",3.07,22,21,23,21,20,"000005","T",12
"3070","White",35,"Female",3.48,24,25,25,24,23,"000107","C",16
"3071","White",23,"Female",3.24,21,21,20,20,20,"000114","C",3
"3072","White",31,"Male",2.45,24,22,25,24,22,"000084","D",12
"3073","White",34,"Female",3.84,17,17,17,18,15,"000085","T",13
"3074","Hispanic",32,"Female",2.94,24,27,24,23,23,"000043","C",19
"3075","White",20,"Male",3.05,NA,NA,NA,NA,NA,"000031","N",2
"3076","Asian",20,"Female",3.3,19,20,19,21,18,"000050","T",19
"3077","White",25,"Female",3.27,21,21,21,22,19,"000054","C",17
"3078","Native",23,"Female",2.53,22,21,23,24,22,"000107","C",12
"3079","Hispanic",24,"Female",3.83,28,29,29,26,28,"000001","N",17
"3080","White",21,"Male",2.89,30,30,31,31,31,"000029","T",7
"3081","White",35,"Female",2.52,NA,NA,NA,NA,NA,"000043","C",13
"3082","Hispanic",24,"Male",2.82,NA,NA,NA,NA,NA,"000020","N",9
"3083","Hispanic",18,"Male",3.11,21,22,21,21,21,"000001","N",4
"3084","White",28,"Male",3.14,16,17,17,18,17,"000040","Y",13
"3085","White",25,"Female",2.35,NA,NA,NA,NA,NA,"000001","D",16
"3086","White",30,"Male",3.25,31,30,33,31,30,"000093","N",10
"3087","Black",30,"Female",3.04,18,20,21,17,20,"000104","D",13
"3088","White",26,"Female",3.26,21,19,23,21,18,"000087","T",16
"3089","White",19,"Female",2.49,NA,NA,NA,NA,NA,"000014","T",6
"3090","White",28,"Male",3.8,NA,NA,NA,NA,NA,"000008","D",14
"3091","White",18,"Male",3.87,18,18,19,17,17,"000107","C",13
"3092","Black",22,"Female",3.23,19,19,18,19,21,"000108","C",15
"3093","Hispanic",20,"Female",3,20,20,18,21,19,"000086","N",15
"3094","Black",27,"Female",3.1,21,23,22,22,20,"000001","C",13
"3095","Asian",18,"Female",3.45,21,23,22,21,21,"000001","N",3
"3096","White",28,"Female",3.33,22,21,21,22,23,"000085","P",15
"3097","White",26,"Female",3.39,21,23,21,20,20,"000017","C",15
"3098","Hispanic",32,"Female",3.67,NA,NA,NA,NA,NA,"000103","T",18
"3099","White",21,"Male",2.99,24,25,23,23,22,"000021","C",3
"3100","White",27,"Male",2.53,23,24,24,23,22,"000075","C",13
"3101","Black",31,"Female",2.33,24,24,24,25,22,"000086","T",21
"3102","White",31,"Female",3,22,21,22,24,21,"000043","M",18
"3103","White",21,"Female",2.18,NA,NA,NA,NA,NA,"000085","M",15
"3104","White",29,"Female",3.16,20,19,21,22,20,"000020","C",14
"3105","White",21,"Female",3.14,29,27,28,27,30,"000074","C",12
"3106","Asian",30,"Female",3.6,NA,NA,NA,NA,NA,"000017","D",14
"3107","Hispanic",30,"Female",3.49,NA,NA,NA,NA,NA,"000074","C",9
"3108","White",26,"Male",3.19,28,32,29,31,30,"000106","N",15
"3109","White",34,"Female",2.13,NA,NA,NA,NA,NA,"000008","N",16
"3110","White",22,"Female",2.92,27,30,25,29,29,"000114","N",11
"3111","White",22,"Female",3.31,NA,NA,NA,NA,NA,"000099","C",2
"3112","Black",32,"Female",3.39,18,19,21,18,19,"000001","C",15
"3113","Hispanic",22,"Male",3.87,20,20,22,19,21,"000104","D",16
"3114","White",21,"Male",3.23,22,23,24,22,24,"000100","N",13
"3115","White",20,"Male",3.79,17,17,17,20,16,"000046","C",6
"3116","Asian",30,"Female",2.84,NA,NA,NA,NA,NA,"000107","D",15
"3117","Hispanic",29,"Male",3.37,23,24,21,26,24,"000089","M",15
"3118","Black",30,"Male",3.54,18,18,18,16,19,"000015","D",15
"3119","White",28,"Female",3.14,NA,NA,NA,NA,NA,"000001","T",13
"3120","White",32,"Male",3.16,26,23,25,27,25,"000026","M",14
"3121","White",23,"Female",3.42,25,27,27,25,27,"000022","T",15
"3122","Black",20,"Female",3.41,19,20,19,18,19,"000104","N",12
"3123","White",27,"Female",3.37,24,27,22,23,27,"000056","D",18
"3124","Black",27,"Female",2.94,27,26,26,27,26,"000005","N",15
"3125","White",20,"Female",3.67,NA,NA,NA,NA,NA,"000050","R",15
"3126","Black",23,"Male",3.46,NA,NA,NA,NA,NA,"000063","N",15
"3127","White",32,"Male",2.97,NA,NA,NA,NA,NA,"000005","N",12
"3128","Hispanic",34,"Female",3.38,26,26,26,24,24,"000040","C",13
"3129","White",35,"Female",3,16,17,17,17,15,"000005","M",12
"3130","Black",18,"Male",3.91,26,26,26,26,25,"000071","N",2
"3131","White",21,"Female",3.58,NA,NA,NA,NA,NA,"000108","M",12
"3132","White",34,"Female",3.49,20,20,19,19,21,"000099","C",17
"3133","White",24,"Male",2.54,NA,NA,NA,NA,NA,"000026","D",16
"3134","Hispanic",22,"Male",3.31,19,18,18,20,19,"000004","S",12
"3135","White",22,"Male",3.8,15,15,14,12,13,"000079","N",16
"3136","White",23,"Female",2.61,21,22,19,20,20,"000039","D",14
"3137","Black",23,"Female",3.26,27,25,29,28,27,"000043","N",18
"3138","White",27,"Male",3.2,NA,NA,NA,NA,NA,"000079","C",16
"3139","Black",29,"Male",3.77,20,19,19,24,20,"000001","C",15
"3140","Hispanic",23,"Male",2.39,NA,NA,NA,NA,NA,"000100","N",15
"3141","Hispanic",32,"Male",3.68,21,20,21,19,22,"000029","N",15
"3142","White",30,"Female",3.7,28,29,31,28,29,"000049","M",14
"3143","Hispanic",18,"Male",3.41,NA,NA,NA,NA,NA,"000008","D",6
"3144","White",19,"Female",2.91,NA,NA,NA,NA,NA,"000040","N",12
"3145","Hispanic",34,"Male",3.55,20,21,19,18,20,"000108","P",12
"3146","White",30,"Male",3.15,20,23,20,20,18,"000089","C",16
"3147","Hispanic",20,"Male",3.39,NA,NA,NA,NA,NA,"000033","J",14
"3148","White",35,"Female",3.99,NA,NA,NA,NA,NA,"000107","N",13
"3149","Black",22,"Male",3.96,16,15,17,14,14,"000103","C",16
"3150","Hispanic",23,"Male",3.05,28,29,28,26,31,"000004","C",3
"3151","White",25,"Male",3.38,NA,NA,NA,NA,NA,"000098","D",15
"3152","White",26,"Male",3.5,20,18,19,21,18,"000014","C",15
"3153","White",25,"Male",3.81,NA,NA,NA,NA,NA,"000029","N",3
"3154","White",19,"Male",3.53,17,19,15,17,16,"000086","M",15
"3155","White",24,"Male",2.93,21,21,22,21,19,"000030","N",16
"3156","Black",31,"Male",3.06,24,24,23,21,24,"000050","C",16
"3157","White",22,"Male",2.88,25,26,25,25,25,"000086","T",14
"3158","Black",22,"Female",2.83,NA,NA,NA,NA,NA,"000107","C",16
"3159","Asian",33,"Female",3.89,23,23,22,23,23,"000001","C",2
"3160","Asian",26,"Male",3.74,NA,NA,NA,NA,NA,"000005","T",12
"3161","White",20,"Female",3.77,NA,NA,NA,NA,NA,"000088","C",12
"3162","Asian",21,"Female",3.62,24,24,26,25,25,"000001","D",18
"3163","Black",35,"Male",3.42,22,19,24,25,20,"000107","T",6
"3164","White",28,"Female",3.47,19,21,21,20,17,"000105","C",2
"3165","White",33,"Male",3.27,20,21,19,24,18,"000112","N",4
"3166","White",25,"Male",2.26,18,16,18,17,17,"000044","T",15
"3167","Hispanic",34,"Male",3.06,25,23,24,25,24,"000031","C",3
"3168","White",31,"Female",3.22,23,22,22,22,21,"000031","S",14
"3169","Black",21,"Male",3.91,17,18,17,16,19,"000005","D",3
"3170","White",32,"Female",2.55,23,23,22,21,21,"000103","C",15
"3171","White",22,"Male",3.39,22,25,24,21,21,"000005","C",13
"3172","Black",33,"Female",3.7,20,20,17,18,20,"000030","D",3
"3173","Black",31,"Female",3.31,22,21,21,19,21,"000030","C",16
"3174","White",23,"Female",2.78,NA,NA,NA,NA,NA,"000049","C",17
"3175","White",31,"Male",3.68,NA,NA,NA,NA,NA,"000001","C",15
"3176","Hispanic",21,"Male",3.35,25,24,25,23,25,"000031","C",9
"3177","Hispanic",27,"Male",3.81,23,22,20,22,23,"000050","N",3
"3178","White",33,"Male",3.61,25,28,25,26,26,"000122","T",15
"3179","White",27,"Female",3.1,23,24,26,22,20,"000098","N",15
"3180","White",26,"Female",3.56,NA,NA,NA,NA,NA,"000107","T",17
"3181","Asian",33,"Female",3.28,28,29,28,31,31,"000069","N",16
"3182","White",32,"Male",3.53,NA,NA,NA,NA,NA,"000008","C",3
"3183","Hispanic",33,"Female",2.42,NA,NA,NA,NA,NA,"000115","N",3
"3184","White",26,"Female",2.82,19,18,20,20,17,"000086","P",15
"3185","Bi-Racial",24,"Female",3.72,22,21,21,23,21,"000095","C",13
"3186","Black",24,"Male",3.84,19,18,19,22,17,"000122","T",16
"3187","Black",26,"Male",3.11,19,20,16,18,21,"000005","N",13
"3188","White",28,"Female",3.43,NA,NA,NA,NA,NA,"000008","T",13
"3189","Hispanic",21,"Female",2.49,23,22,22,27,23,"000021","T",18
"3190","White",21,"Male",3.69,22,24,22,21,23,"000108","C",12
"3191","Bi-Racial",33,"Male",3.96,26,30,24,27,25,"000108","T",15
"3192","White",27,"Male",3.33,28,28,27,29,27,"000103","C",8
"3193","White",28,"Male",2.42,24,23,25,24,24,"000031","C",15
"3194","Hispanic",27,"Female",3.91,NA,NA,NA,NA,NA,"000015","J",14
"3195","Hispanic",28,"Male",3.36,NA,NA,NA,NA,NA,"000033","T",14
"3196","White",35,"Female",3.9,23,22,23,21,25,"000089","T",12
"3197","White",24,"Female",2.32,24,24,23,24,26,"000001","M",3
"3198","White",29,"Female",3.19,NA,NA,NA,NA,NA,"000061","M",12
"3199","Hispanic",29,"Male",2.56,23,25,26,25,26,"000077","N",15
"3200","White",22,"Male",2.76,23,23,21,22,22,"000008","N",3
"3201","Hispanic",34,"Female",3.24,16,18,15,16,15,"000031","C",17
"3202","Black",33,"Female",2.95,NA,NA,NA,NA,NA,"000107","M",16
"3203","Asian",27,"Female",3.58,20,21,20,17,23,"000040","T",16
"3204","White",35,"Female",3.76,NA,NA,NA,NA,NA,"000014","C",21
"3205","White",33,"Male",2.85,NA,NA,NA,NA,NA,"000027","N",1
"3206","Black",27,"Male",2.89,17,18,17,17,16,"000040","N",12
"3207","White",28,"Male",3.52,27,25,25,30,25,"000050","N",15
"3208","Asian",28,"Male",3.5,18,16,17,17,18,"000107","M",14
"3209","White",21,"Male",2.89,13,12,14,14,14,"000115","D",12
"3210","Hispanic",28,"Male",3.43,NA,NA,NA,NA,NA,"000069","C",16
"3211","White",34,"Female",2.88,19,18,20,20,17,"000053","T",3
"3212","White",22,"Male",2.89,19,18,17,19,18,"000050","T",15
"3213","White",24,"Male",3.71,27,27,28,28,27,"000100","C",11
"3214","White",19,"Female",2.92,NA,NA,NA,NA,NA,"000020","C",6
"3215","White",23,"Female",3.65,19,16,19,19,19,"000109","T",13
"3216","White",21,"Female",3.95,21,22,20,24,22,"000111","T",15
"3217","White",29,"Female",2.83,22,22,22,23,23,"000022","C",14
"3218","White",22,"Male",3.81,24,23,23,21,24,"000114","N",18
"3219","White",29,"Female",3.99,26,30,25,25,22,"000069","N",12
"3220","White",25,"Female",3.35,27,28,29,27,25,"000104","T",14
"3221","Hispanic",20,"Male",2.83,21,21,23,23,22,"000020","C",15
"3222","White",28,"Female",3.09,24,21,24,22,25,"000001","M",15
"3223","White",20,"Male",2.68,18,18,19,18,19,"000075","C",17
"3224","White",25,"Female",3.36,25,28,25,26,24,"000001","C",12
"3225","Asian",30,"Male",3.18,26,26,27,29,27,"000008","C",12
"3226","White",23,"Female",2.95,20,22,24,20,20,"000021","T",7
"3227","White",25,"Female",3.36,NA,NA,NA,NA,NA,"000008","C",18
"3228","Hispanic",29,"Female",3.26,21,22,20,21,23,"000031","C",15
"3229","White",33,"Female",3.38,23,22,23,25,22,"000050","M",12
"3230","White",18,"Male",3.63,21,20,24,20,19,"000119","N",12
"3231","White",20,"Female",3.75,17,18,15,16,15,"000113","R",10
"3232","Black",30,"Female",3.33,24,24,28,23,26,"000001","C",12
"3233","White",23,"Male",3.52,NA,NA,NA,NA,NA,"000076","R",15
"3234","White",29,"Female",3.05,24,22,25,25,23,"000096","N",3
"3235","Black",29,"Female",3.11,18,19,19,18,20,"000100","N",15
"3236","Hispanic",21,"Female",3.15,17,18,15,21,17,"000022","C",2
"3237","White",27,"Female",3.44,21,22,20,21,20,"000108","N",13
"3238","White",35,"Female",3.38,23,21,22,23,20,"000023","T",12
"3239","White",35,"Male",3.47,17,16,16,18,16,"000001","D",15
"3240","White",22,"Male",3.29,25,24,23,25,25,"000050","T",14
"3241","White",21,"Female",3.5,18,18,16,16,18,"000001","C",15
"3242","Hispanic",18,"Male",3.58,18,19,16,15,20,"000105","C",13
"3243","White",22,"Male",3.32,23,21,24,25,22,"000005","T",15
"3244","White",35,"Female",3.49,21,22,22,20,21,"000089","C",14
"3245","White",18,"Female",3.38,22,20,21,22,21,"000004","C",14
"3246","White",24,"Male",3.71,NA,NA,NA,NA,NA,"000024","N",14
"3247","Hispanic",22,"Female",3.16,22,21,22,22,23,"000072","M",12
"3248","White",19,"Female",3.2,23,22,24,24,25,"000033","D",14
"3249","White",19,"Male",2.96,23,23,23,21,25,"000114","T",3
"3250","White",22,"Male",2.86,21,20,22,22,21,"000074","C",7
"3251","Asian",20,"Female",3.29,NA,NA,NA,NA,NA,"000029","N",18
"3252","Asian",30,"Male",1.96,23,22,24,23,21,"000001","D",17
"3253","White",27,"Male",3.83,23,21,24,20,23,"000030","C",15
"3254","White",23,"Female",3.87,23,26,21,24,25,"000005","N",15
"3255","White",24,"Male",2.71,NA,NA,NA,NA,NA,"000014","C",12
"3256","Asian",21,"Male",2.86,18,19,19,19,16,"000004","D",12
"3257","Asian",21,"Female",3.95,16,15,15,16,16,"000022","C",18
"3258","White",29,"Male",2.83,NA,NA,NA,NA,NA,"000021","C",15
"3259","White",34,"Male",3.47,NA,NA,NA,NA,NA,"000001","T",12
"3260","Hispanic",30,"Female",3.78,NA,NA,NA,NA,NA,"000050","J",13
"3261","White",25,"Female",3.37,25,25,28,25,25,"000001","M",14
"3262","Hispanic",21,"Male",3.8,20,18,18,19,18,"000003","D",14
"3263","White",28,"Female",2.71,21,24,21,23,19,"000050","D",15
"3264","White",20,"Male",2.77,22,25,23,24,22,"000032","C",14
"3265","White",34,"Female",3.45,21,21,19,21,22,"000107","M",15
"3266","Black",22,"Female",3.5,20,21,22,21,19,"000056","T",20
"3267","White",25,"Female",3.33,NA,NA,NA,NA,NA,"000089","C",12
"3268","Hispanic",30,"Male",3.35,NA,NA,NA,NA,NA,"000023","M",18
"3269","White",21,"Male",2.77,24,25,24,25,25,"000069","N",16
"3270","Hispanic",27,"Female",3.86,22,23,23,23,24,"000020","M",12
"3271","White",28,"Male",2.93,NA,NA,NA,NA,NA,"000001","N",7
"3272","Hispanic",31,"Female",2.9,NA,NA,NA,NA,NA,"000001","D",15
"3273","Asian",23,"Male",3.06,NA,NA,NA,NA,NA,"000106","D",16
"3274","Black",22,"Female",3.77,NA,NA,NA,NA,NA,"000111","D",13
"3275","Black",32,"Female",3.71,16,17,16,15,14,"000107","C",13
"3276","White",20,"Female",3.4,22,20,19,22,20,"000107","C",3
"3277","White",34,"Male",3.3,23,24,24,23,24,"000008","C",9
"3278","White",24,"Female",2.99,22,20,24,23,22,"000063","C",14
"3279","White",24,"Female",3.85,21,20,23,21,21,"000105","C",15
"3280","White",34,"Male",2.32,17,17,17,16,19,"000016","N",3
"3281","White",32,"Female",3.04,NA,NA,NA,NA,NA,"000086","N",15
"3282","White",18,"Female",2.85,NA,NA,NA,NA,NA,"000014","N",12
"3283","White",26,"Male",3.46,NA,NA,NA,NA,NA,"000033","M",16
"3284","White",33,"Male",3.77,22,22,21,22,23,"000044","C",12
"3285","White",24,"Male",3.2,NA,NA,NA,NA,NA,"000001","M",15
"3286","White",27,"Female",3.9,NA,NA,NA,NA,NA,"000015","D",14
"3287","White",24,"Female",3.24,20,21,20,22,24,"000107","M",15
"3288","Bi-Racial",28,"Male",3.93,22,22,21,21,23,"000092","N",17
"3289","White",24,"Male",3.03,30,29,29,33,30,"000108","T",16
"3290","White",26,"Female",3.88,NA,NA,NA,NA,NA,"000016","P",15
"3291","Black",30,"Female",3.15,NA,NA,NA,NA,NA,"000005","C",11
"3292","Hispanic",33,"Female",3.47,18,19,19,18,18,"000005","M",15
"3293","White",21,"Male",3.15,22,24,20,23,22,"000001","N",15
"3294","White",21,"Male",3.97,NA,NA,NA,NA,NA,"000020","T",12
"3295","Hispanic",22,"Male",2.92,20,21,21,20,22,"000001","C",16
"3296","White",34,"Male",3.36,25,24,26,25,27,"000005","M",3
"3297","White",26,"Female",2.85,21,22,20,24,21,"000001","M",17
"3298","White",21,"Male",4,NA,NA,NA,NA,NA,"000029","C",13
"3299","White",34,"Male",3.18,20,21,21,19,23,"000111","C",15
"3300","White",20,"Female",2.68,NA,NA,NA,NA,NA,"000050","N",3
"3301","Hispanic",23,"Male",3.91,NA,NA,NA,NA,NA,"000021","C",12
"3302","Hispanic",18,"Male",3.15,NA,NA,NA,NA,NA,"000008","C",15
"3303","White",25,"Male",3.03,25,24,25,23,25,"000040","M",9
"3304","White",20,"Female",3.8,NA,NA,NA,NA,NA,"000001","T",15
"3305","Hispanic",25,"Male",3.64,NA,NA,NA,NA,NA,"000021","T",13
"3306","White",33,"Male",3.39,19,16,18,19,19,"000046","C",3
"3307","White",20,"Male",2.63,20,21,19,21,20,"000122","C",12
"3308","White",18,"Male",3.24,NA,NA,NA,NA,NA,"000116","C",15
"3309","White",30,"Female",3.82,NA,NA,NA,NA,NA,"000001","R",16
"3310","White",30,"Male",2.64,19,18,17,21,18,"000092","N",12
"3311","Asian",22,"Female",2.71,22,21,22,23,21,"000071","N",12
"3312","White",22,"Male",3.28,NA,NA,NA,NA,NA,"000104","C",13
"3313","White",23,"Female",3.17,23,23,21,24,24,"000109","C",3
"3314","White",27,"Male",3.45,29,31,31,29,28,"000008","C",15
"3315","White",31,"Female",4,23,23,21,22,24,"000107","C",15
"3316","White",35,"Male",3.27,21,20,20,21,20,"000085","D",16
"3317","White",18,"Male",3.15,33,31,34,33,34,"000031","N",13
"3318","White",24,"Male",3.66,NA,NA,NA,NA,NA,"000046","C",6
"3319","White",32,"Male",3.99,23,21,23,22,21,"000019","T",17.5
"3320","White",19,"Male",3.44,28,27,25,31,30,"000108","D",16
"3321","White",23,"Male",3.39,17,15,18,14,18,"000107","N",16
"3322","White",27,"Female",2.81,NA,NA,NA,NA,NA,"000001","T",16
"3323","Hispanic",35,"Female",2.64,23,22,24,23,20,"000054","C",3
"3324","White",29,"Female",2.02,26,27,29,26,27,"000100","T",2
"3325","White",18,"Male",2.63,NA,NA,NA,NA,NA,"000032","C",16
"3326","White",28,"Male",3.21,19,20,17,15,20,"000111","R",16
"3327","Hispanic",24,"Female",3.22,NA,NA,NA,NA,NA,"000097","N",15
"3328","White",33,"Male",2.33,NA,NA,NA,NA,NA,"000032","C",16
"3329","White",19,"Female",2.62,23,21,25,24,23,"000089","X",17
"3330","White",21,"Female",3.12,24,26,24,23,26,"000108","N",16
"3331","Hispanic",21,"Female",3.87,19,18,18,20,18,"000005","T",12
